Theme,date,date_name,geography_code,geography_name,geography_type,variable_code,variable_name,measures_code,measures_name,value
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,117,% who are economically inactive - aged 50-64,20599,Variable,35.7
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,117,% who are economically inactive - aged 50-64,21001,Numerator,333800
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,118,% who are economically inactive - aged 65+,20599,Variable,93.7
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,118,% who are economically inactive - aged 65+,21001,Numerator,749100
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1493,% of economically inactive student,20599,Variable,20
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1493,% of economically inactive student,21001,Numerator,163400
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1494,% of economically inactive looking after family/home,20599,Variable,25.3
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1494,% of economically inactive looking after family/home,21001,Numerator,207000
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1495,% of economically inactive temporary sick,20599,Variable,1.8
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1495,% of economically inactive temporary sick,21001,Numerator,14800
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1496,% of economically inactive long-term sick,20599,Variable,24.4
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1496,% of economically inactive long-term sick,21001,Numerator,199500
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1497,% of economically inactive discouraged,20599,Variable,0.5
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1497,% of economically inactive discouraged,21001,Numerator,3800
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1498,% of economically inactive retired,20599,Variable,17.9
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1498,% of economically inactive retired,21001,Numerator,146400
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1499,% of economically inactive other,20599,Variable,10.1
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1499,% of economically inactive other,21001,Numerator,82100
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1487,% of economically inactive who want a job,20599,Variable,21
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1487,% of economically inactive who want a job,21001,Numerator,171200
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1488,% of economically inactive who do not want a job,20599,Variable,79
economic_inactivity,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,1488,% of economically inactive who do not want a job,21001,Numerator,646000
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,111,% who are economically inactive - aged 16-64,20599,Variable,26
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,111,% who are economically inactive - aged 16-64,21001,Numerator,430900
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1219,% who are economically inactive - aged 16-24,20599,Variable,35.2
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1219,% who are economically inactive - aged 16-24,21001,Numerator,110300
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1220,% who are economically inactive - aged 25-49,20599,Variable,15.6
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1220,% who are economically inactive - aged 25-49,21001,Numerator,133600
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,117,% who are economically inactive - aged 50-64,20599,Variable,38.3
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,117,% who are economically inactive - aged 50-64,21001,Numerator,187000
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,118,% who are economically inactive - aged 65+,20599,Variable,95.6
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,118,% who are economically inactive - aged 65+,21001,Numerator,395200
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1493,% of economically inactive student,20599,Variable,20.4
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1493,% of economically inactive student,21001,Numerator,87900
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1494,% of economically inactive looking after family/home,20599,Variable,22.7
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1494,% of economically inactive looking after family/home,21001,Numerator,97600
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1495,% of economically inactive temporary sick,20599,Variable,2.1
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1495,% of economically inactive temporary sick,21001,Numerator,9000
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1496,% of economically inactive long-term sick,20599,Variable,30
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1496,% of economically inactive long-term sick,21001,Numerator,129300
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1497,% of economically inactive discouraged,20599,Variable,0.3
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1497,% of economically inactive discouraged,21001,Numerator,1500
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1498,% of economically inactive retired,20599,Variable,16.7
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1498,% of economically inactive retired,21001,Numerator,72100
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1499,% of economically inactive other,20599,Variable,7.8
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1499,% of economically inactive other,21001,Numerator,33400
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1487,% of economically inactive who want a job,20599,Variable,26.9
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1487,% of economically inactive who want a job,21001,Numerator,116000
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1488,% of economically inactive who do not want a job,20599,Variable,73.1
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,1488,% of economically inactive who do not want a job,21001,Numerator,314900
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,111,% who are economically inactive - aged 16-64,20599,Variable,25.5
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,111,% who are economically inactive - aged 16-64,21001,Numerator,1139600
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1219,% who are economically inactive - aged 16-24,20599,Variable,34.1
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1219,% who are economically inactive - aged 16-24,21001,Numerator,289200
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1220,% who are economically inactive - aged 25-49,20599,Variable,16.3
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1220,% who are economically inactive - aged 25-49,21001,Numerator,385100
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,117,% who are economically inactive - aged 50-64,20599,Variable,36.8
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,117,% who are economically inactive - aged 50-64,21001,Numerator,465300
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,118,% who are economically inactive - aged 65+,20599,Variable,93.7
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,118,% who are economically inactive - aged 65+,21001,Numerator,1007100
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1493,% of economically inactive student,20599,Variable,21.2
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1493,% of economically inactive student,21001,Numerator,241700
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1494,% of economically inactive looking after family/home,20599,Variable,23
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1494,% of economically inactive looking after family/home,21001,Numerator,262000
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1495,% of economically inactive temporary sick,20599,Variable,2
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1495,% of economically inactive temporary sick,21001,Numerator,23200
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1496,% of economically inactive long-term sick,20599,Variable,28.8
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1496,% of economically inactive long-term sick,21001,Numerator,328000
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1497,% of economically inactive discouraged,20599,Variable,0.4
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1497,% of economically inactive discouraged,21001,Numerator,4500
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1498,% of economically inactive retired,20599,Variable,16.5
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1498,% of economically inactive retired,21001,Numerator,188600
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1499,% of economically inactive other,20599,Variable,8
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1499,% of economically inactive other,21001,Numerator,91600
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1487,% of economically inactive who want a job,20599,Variable,23.2
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1487,% of economically inactive who want a job,21001,Numerator,264600
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1488,% of economically inactive who do not want a job,20599,Variable,76.8
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,1488,% of economically inactive who do not want a job,21001,Numerator,875000
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,111,% who are economically inactive - aged 16-64,20599,Variable,24.1
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,111,% who are economically inactive - aged 16-64,21001,Numerator,803600
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1219,% who are economically inactive - aged 16-24,20599,Variable,32.3
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1219,% who are economically inactive - aged 16-24,21001,Numerator,207500
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1220,% who are economically inactive - aged 25-49,20599,Variable,15
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1220,% who are economically inactive - aged 25-49,21001,Numerator,264200
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,117,% who are economically inactive - aged 50-64,20599,Variable,35.4
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,117,% who are economically inactive - aged 50-64,21001,Numerator,331900
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,118,% who are economically inactive - aged 65+,20599,Variable,94.4
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,118,% who are economically inactive - aged 65+,21001,Numerator,757100
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1493,% of economically inactive student,20599,Variable,20.2
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1493,% of economically inactive student,21001,Numerator,162100
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1494,% of economically inactive looking after family/home,20599,Variable,25.4
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1494,% of economically inactive looking after family/home,21001,Numerator,203700
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1495,% of economically inactive temporary sick,20599,Variable,1.6
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1495,% of economically inactive temporary sick,21001,Numerator,13000
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1496,% of economically inactive long-term sick,20599,Variable,24
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1496,% of economically inactive long-term sick,21001,Numerator,192800
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1497,% of economically inactive discouraged,20599,Variable,0.5
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1497,% of economically inactive discouraged,21001,Numerator,3900
economic_inactivity,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,1498,% of economically inactive retired,20599,Variable,18.5
